algorithm,var_a,var_b,correlation
DynamicProgramming,n,skipped_by_bound,0.1451444229955286
DynamicProgramming,n,improvement_count,0.6251010440301401
DynamicProgramming,n,sum_improvement_amount,0.4055079217651668
DynamicProgramming,n,mean_improvement_amount,-0.0009327061870073836
DynamicProgramming,n,last_improvement_node,0.21266205918113107
DynamicProgramming,n,pruned_generated_ratio,0.016879690462347455
DynamicProgramming,n,avg_branching_factor,0.24755455041125446
DynamicProgramming,n,capacity_density,-0.0432858496869316
DynamicProgramming,n,cells_allocated,0.29196029722198624
DynamicProgramming,n,total_evaluations,0.5947140046832406
DynamicProgramming,n,include_count,0.44189446856810144
DynamicProgramming,n,exclude_count,0.6613214454964221
DynamicProgramming,n,tie_count,0.4065330482464084
DynamicProgramming,n,include_ratio,-0.2439949198131573
DynamicProgramming,n,nonzero_value_states,0.29382578115766245
DynamicProgramming,n,zero_value_states,-0.643105221336301
DynamicProgramming,n,fill_rate,0.2869059724609394
DynamicProgramming,n,mean_cell_value,0.5644852430486531
DynamicProgramming,n,cell_value_variance,0.6123460428847854
DynamicProgramming,n,dp_sum_improvement_amount,0.3573162366331343
DynamicProgramming,n,dp_mean_improvement_amount,-0.13636522939877888
DynamicProgramming,n,updates_per_cell,0.6215096855615566
DynamicProgramming,n,selected_count,0.6292028770660152
DynamicProgramming,n,solution_density,-0.11219414461562387
DynamicProgramming,n,residual_capacity,-0.1454292020747417
DynamicProgramming,n,capacity_utilization,0.3141207925966709
DynamicProgramming,n,last_selected_position,0.7353886846197251
DynamicProgramming,n,first_skipped_position,0.6275327224500529
DynamicProgramming,n,log_time_millis,0.6229425134298628
DynamicProgramming,n,log_memory_mb,0.06083097513611437
DynamicProgramming,n,AlmostEqualRatios,8.053756320281227e-17
DynamicProgramming,n,InverseCorrelated,-1.5669957118917312e-16
DynamicProgramming,n,StronglyCorrelated,2.2923807251191e-16
DynamicProgramming,n,WeaklyCorrelated,1.9860918599674881e-16
DynamicProgramming,n,log_n,0.8926327822256555
DynamicProgramming,total_weight,total_value,0.998116559380473
DynamicProgramming,total_weight,mean_weight,0.04766172271548054
DynamicProgramming,total_weight,mean_value,0.029099404748338806
DynamicProgramming,total_weight,median_weight,0.044885534174080435
DynamicProgramming,total_weight,median_value,0.044656191553243005
DynamicProgramming,total_weight,std_weight,0.17334810904861853
DynamicProgramming,total_weight,std_value,0.16291829576158431
DynamicProgramming,total_weight,min_weight,-0.5290094110304987
DynamicProgramming,total_weight,max_weight,0.5554467627739182
DynamicProgramming,total_weight,min_value,-0.49290047659043096
DynamicProgramming,total_weight,max_value,0.48883175720656513
DynamicProgramming,total_weight,weight_cv,0.015010387422292099
DynamicProgramming,total_weight,value_cv,0.021328913819404664
DynamicProgramming,total_weight,weight_skewness,-0.03820921552434654
DynamicProgramming,total_weight,value_skewness,-0.01670545050048542
DynamicProgramming,total_weight,weight_kurtosis,-0.2355494027457473
DynamicProgramming,total_weight,value_kurtosis,-0.2035421060791444
DynamicProgramming,total_weight,capacity_ratio,-0.06464995258460317
DynamicProgramming,total_weight,slack,0.9709711695619664
DynamicProgramming,total_weight,average_fillable_items,0.3245400227975114
DynamicProgramming,total_weight,pearson_corr,-0.002922527439338865
DynamicProgramming,total_weight,spearman_corr,0.02422182591061744
DynamicProgramming,total_weight,kendall_corr,-0.024414117894485263
DynamicProgramming,total_weight,mean_ratio,-0.019749010170124228
DynamicProgramming,total_weight,median_ratio,-0.07172851507661282
DynamicProgramming,total_weight,std_ratio,0.10221902539401054
DynamicProgramming,total_weight,ratio_entropy,-0.319239031582103
DynamicProgramming,total_weight,unique_ratio_count,0.9964773125106209
DynamicProgramming,total_weight,duplicate_ratio_fraction,0.4946982533863984
DynamicProgramming,total_weight,unique_weights,0.9966048687475926
DynamicProgramming,total_weight,unique_values,0.9967256197705915
DynamicProgramming,total_weight,unique_pairs,0.996254520585926
DynamicProgramming,total_weight,duplicate_items,0.6299892089824849
DynamicProgramming,total_weight,duplicate_pairs,0.6292398362381354
DynamicProgramming,total_weight,time_millis,0.5156109985048498
DynamicProgramming,total_weight,memory_bytes,0.4267219278877305
DynamicProgramming,total_weight,memory_mb,0.4267283322948198
DynamicProgramming,total_weight,solution_value,0.5399186541467288
DynamicProgramming,total_weight,optimal_value,0.5399186541467288
DynamicProgramming,total_weight,nodes_generated,0.5945235423841161
DynamicProgramming,total_weight,internal_nodes,0.582817665709861
DynamicProgramming,total_weight,max_depth,0.8085411506806558
DynamicProgramming,total_weight,mean_depth,0.7275142181705476
DynamicProgramming,total_weight,median_depth,0.713510675852113
DynamicProgramming,total_weight,mean_queue_size,0.5503976699447684
DynamicProgramming,total_weight,final_queue_size,0.23965122866128868
DynamicProgramming,total_weight,mean_bound,0.5399143783417623
DynamicProgramming,total_weight,bound_variance,-0.23094141660040013
DynamicProgramming,total_weight,min_bound,0.5401584634819728
DynamicProgramming,total_weight,max_bound,0.5399067543041383
DynamicProgramming,total_weight,mean_bound_gap,0.050605869871207465
DynamicProgramming,total_weight,bound_gap_variance,0.1773619151537573
DynamicProgramming,total_weight,pruned_by_bound,0.0793739030976436
DynamicProgramming,total_weight,pruned_by_cap,0.23989249221394907
DynamicProgramming,total_weight,left_branches,0.5148695967725536
DynamicProgramming,total_weight,right_branches,0.5907744428983831
DynamicProgramming,total_weight,explored_children,0.5913045792925058
DynamicProgramming,total_weight,skipped_children,0.5337489584017147
DynamicProgramming,total_weight,skipped_infeasible,0.4648207198406886
DynamicProgramming,total_weight,skipped_by_bound,0.20815293324295042
DynamicProgramming,total_weight,improvement_count,0.5615831157769571
DynamicProgramming,total_weight,sum_improvement_amount,0.4535291755384557
DynamicProgramming,total_weight,mean_improvement_amount,0.003163453595467431
DynamicProgramming,total_weight,last_improvement_node,0.16557633378915235
DynamicProgramming,total_weight,pruned_generated_ratio,-0.008496556229154358
DynamicProgramming,total_weight,avg_branching_factor,0.2609696189615879
DynamicProgramming,total_weight,capacity_density,-0.05906659572806473
DynamicProgramming,total_weight,cells_allocated,0.32761622589839146
DynamicProgramming,total_weight,total_evaluations,0.6666633901072923
DynamicProgramming,total_weight,include_count,0.4974496624948913
DynamicProgramming,total_weight,exclude_count,0.7466354126115569
DynamicProgramming,total_weight,tie_count,0.5201358426804424
DynamicProgramming,total_weight,include_ratio,-0.3085419711844952
DynamicProgramming,total_weight,nonzero_value_states,0.33060067574293134
DynamicProgramming,total_weight,zero_value_states,-0.7428866737855152
DynamicProgramming,total_weight,fill_rate,0.41127720690937825
DynamicProgramming,total_weight,mean_cell_value,0.5050467240707107
DynamicProgramming,total_weight,cell_value_variance,0.48936019301643446
DynamicProgramming,total_weight,dp_sum_improvement_amount,0.40053349636094654
DynamicProgramming,total_weight,dp_mean_improvement_amount,-0.160459472642852
DynamicProgramming,total_weight,updates_per_cell,0.7011226805073717
DynamicProgramming,total_weight,selected_count,0.5633500481013785
DynamicProgramming,total_weight,solution_density,-0.14709827699229333
DynamicProgramming,total_weight,residual_capacity,-0.19080673862467978
DynamicProgramming,total_weight,capacity_utilization,0.429170624184258
DynamicProgramming,total_weight,last_selected_position,0.6580278454871433
DynamicProgramming,total_weight,first_skipped_position,0.5613335802557525
DynamicProgramming,total_weight,log_time_millis,0.7133859560840388
DynamicProgramming,total_weight,log_memory_mb,0.045835383983816994
DynamicProgramming,total_weight,AlmostEqualRatios,-0.0007379331923536142
DynamicProgramming,total_weight,InverseCorrelated,0.0010059956338830025
DynamicProgramming,total_weight,StronglyCorrelated,0.0002229130440016693
DynamicProgramming,total_weight,WeaklyCorrelated,0.0011548267745233262
DynamicProgramming,total_weight,log_n,0.9984505232074993
DynamicProgramming,total_value,mean_weight,0.013501947831707856
DynamicProgramming,total_value,mean_value,0.06303315056070803
DynamicProgramming,total_value,median_weight,0.014631221899705588
DynamicProgramming,total_value,median_value,0.07510287206995551
DynamicProgramming,total_value,std_weight,0.16991481438897976
DynamicProgramming,total_value,std_value,0.1607312135867842
DynamicProgramming,total_value,min_weight,-0.5338070054901022
DynamicProgramming,total_value,max_weight,0.5466731285434578
DynamicProgramming,total_value,min_value,-0.4837237934508116
DynamicProgramming,total_value,max_value,0.49169804877397155
DynamicProgramming,total_value,weight_cv,0.04044321859109144
DynamicProgramming,total_value,value_cv,-0.007121399807894476
DynamicProgramming,total_value,weight_skewness,-0.008950849622909545
DynamicProgramming,total_value,value_skewness,-0.04597401693346432
DynamicProgramming,total_value,weight_kurtosis,-0.2337943420717829
DynamicProgramming,total_value,value_kurtosis,-0.2036979739137072
DynamicProgramming,total_value,capacity_ratio,-0.06432569025937054
DynamicProgramming,total_value,slack,0.969102932224663
DynamicProgramming,total_value,average_fillable_items,0.3251597329595434
DynamicProgramming,total_value,pearson_corr,0.0004721063929879413
DynamicProgramming,total_value,spearman_corr,0.027573915435603988
DynamicProgramming,total_value,kendall_corr,-0.021022593405931496
DynamicProgramming,total_value,mean_ratio,-0.012703692050986374
DynamicProgramming,total_value,median_ratio,-0.020045597686152238
DynamicProgramming,total_value,std_ratio,0.10616492220318023
DynamicProgramming,total_value,ratio_entropy,-0.31939864090800957
DynamicProgramming,total_value,unique_ratio_count,0.9965098565154346
DynamicProgramming,total_value,duplicate_ratio_fraction,0.4943630283334578
DynamicProgramming,total_value,unique_weights,0.9966625580973922
DynamicProgramming,total_value,unique_values,0.9967752644523327
DynamicProgramming,total_value,unique_pairs,0.9962990513829186
DynamicProgramming,total_value,duplicate_items,0.6307450329316538
DynamicProgramming,total_value,duplicate_pairs,0.6299959861007236
DynamicProgramming,total_value,time_millis,0.5153053601357969
DynamicProgramming,total_value,memory_bytes,0.42587049687640255
DynamicProgramming,total_value,memory_mb,0.4258765939946758
DynamicProgramming,total_value,solution_value,0.5397876426931935
DynamicProgramming,total_value,optimal_value,0.5397876426931935
DynamicProgramming,total_value,nodes_generated,0.5954060092040661
DynamicProgramming,total_value,internal_nodes,0.5836526990145128
DynamicProgramming,total_value,max_depth,0.8084387194502436
DynamicProgramming,total_value,mean_depth,0.7277614517168429
DynamicProgramming,total_value,median_depth,0.7137670096849741
DynamicProgramming,total_value,mean_queue_size,0.5513085268860702
DynamicProgramming,total_value,final_queue_size,0.23966810002474123
DynamicProgramming,total_value,mean_bound,0.5397842912715739
DynamicProgramming,total_value,bound_variance,-0.23273532758940946
DynamicProgramming,total_value,min_bound,0.5400353565187408
DynamicProgramming,total_value,max_bound,0.539777378949479
DynamicProgramming,total_value,mean_bound_gap,0.05118132836204588
DynamicProgramming,total_value,bound_gap_variance,0.17810648480740268
DynamicProgramming,total_value,pruned_by_bound,0.07988891177732473
DynamicProgramming,total_value,pruned_by_cap,0.23992456701053647
DynamicProgramming,total_value,left_branches,0.5159029425555481
DynamicProgramming,total_value,right_branches,0.5915769615411821
DynamicProgramming,total_value,explored_children,0.5921853593110588
DynamicProgramming,total_value,skipped_children,0.5344791058823183
DynamicProgramming,total_value,skipped_infeasible,0.4647122817177778
DynamicProgramming,total_value,skipped_by_bound,0.20914580241794503
DynamicProgramming,total_value,improvement_count,0.5616088448676265
DynamicProgramming,total_value,sum_improvement_amount,0.45442439545368596
DynamicProgramming,total_value,mean_improvement_amount,0.003480191170101259
DynamicProgramming,total_value,last_improvement_node,0.166181506093505
DynamicProgramming,total_value,pruned_generated_ratio,-0.007861547000663433
DynamicProgramming,total_value,avg_branching_factor,0.2616016638251155
DynamicProgramming,total_value,capacity_density,-0.06172278398044379
DynamicProgramming,total_value,cells_allocated,0.32699920297329016
DynamicProgramming,total_value,total_evaluations,0.6666699169846249
DynamicProgramming,total_value,include_count,0.49764735766322266
DynamicProgramming,total_value,exclude_count,0.7463853634836076
DynamicProgramming,total_value,tie_count,0.5240848565774877
DynamicProgramming,total_value,include_ratio,-0.30746432985203853
DynamicProgramming,total_value,nonzero_value_states,0.33002007785698567
DynamicProgramming,total_value,zero_value_states,-0.7463359173764935
DynamicProgramming,total_value,fill_rate,0.4146639556820202
DynamicProgramming,total_value,mean_cell_value,0.5048488571357803
DynamicProgramming,total_value,cell_value_variance,0.4890397892277461
DynamicProgramming,total_value,dp_sum_improvement_amount,0.40058744088788917
DynamicProgramming,total_value,dp_mean_improvement_amount,-0.16095229593121813
DynamicProgramming,total_value,updates_per_cell,0.7024525816432292
DynamicProgramming,total_value,selected_count,0.5632713396995621
DynamicProgramming,total_value,solution_density,-0.14477827359946555
DynamicProgramming,total_value,residual_capacity,-0.19383574688875627
DynamicProgramming,total_value,capacity_utilization,0.43199508797769487
DynamicProgramming,total_value,last_selected_position,0.6576769027647225
DynamicProgramming,total_value,first_skipped_position,0.5612504054083903
DynamicProgramming,total_value,log_time_millis,0.7135666393053742
DynamicProgramming,total_value,log_memory_mb,0.04536121233805535
DynamicProgramming,total_value,AlmostEqualRatios,-0.0014178877746173772
DynamicProgramming,total_value,InverseCorrelated,-0.0017820804381880899
DynamicProgramming,total_value,StronglyCorrelated,0.0036210043018137135
DynamicProgramming,total_value,WeaklyCorrelated,0.001072982929269945
DynamicProgramming,total_value,log_n,0.998454478848765
DynamicProgramming,mean_weight,mean_value,0.3831700736526396
DynamicProgramming,mean_weight,median_weight,0.8901935185854343
DynamicProgramming,mean_weight,median_value,0.3270879100099349
DynamicProgramming,mean_weight,std_weight,0.06954076284110287
DynamicProgramming,mean_weight,std_value,0.0657359939570525
DynamicProgramming,mean_weight,min_weight,0.22329991612355576
DynamicProgramming,mean_weight,max_weight,0.25638974562694306
DynamicProgramming,mean_weight,min_value,0.11073853202579136
DynamicProgramming,mean_weight,max_value,0.1252998285073399
DynamicProgramming,mean_weight,weight_cv,-0.7686718884931676
DynamicProgramming,mean_weight,value_cv,-0.2581391231176498
DynamicProgramming,mean_weight,weight_skewness,-0.8289838859924666
DynamicProgramming,mean_weight,value_skewness,-0.2717191465665569
DynamicProgramming,mean_weight,weight_kurtosis,-0.04000463496044582
DynamicProgramming,mean_weight,value_kurtosis,-0.003135611385576844
DynamicProgramming,mean_weight,capacity_ratio,-0.009897907711270143
DynamicProgramming,mean_weight,slack,0.047601858250772795
DynamicProgramming,mean_weight,average_fillable_items,-0.020686998817163488
DynamicProgramming,mean_weight,pearson_corr,-0.011804417771988067
DynamicProgramming,mean_weight,spearman_corr,-0.015362465622079388
DynamicProgramming,mean_weight,kendall_corr,-0.013881051777852099
DynamicProgramming,mean_weight,mean_ratio,-0.09060452622890748
DynamicProgramming,mean_weight,median_ratio,-0.4700535631111503
DynamicProgramming,mean_weight,std_ratio,-0.05982740058472592
DynamicProgramming,mean_weight,ratio_entropy,0.009528314075713284
DynamicProgramming,mean_weight,unique_ratio_count,-0.007258113485622605
DynamicProgramming,mean_weight,duplicate_ratio_fraction,-0.012288444928820615
DynamicProgramming,mean_weight,unique_weights,-0.008744556361008906
DynamicProgramming,mean_weight,unique_values,-0.0076255301117210085
DynamicProgramming,mean_weight,unique_pairs,-0.00796505056177065
DynamicProgramming,mean_weight,duplicate_items,-0.0014844953944221728
DynamicProgramming,mean_weight,duplicate_pairs,-0.0014655371120821375
DynamicProgramming,mean_weight,time_millis,0.0027983549727019085
DynamicProgramming,mean_weight,memory_bytes,0.012136990024048869
DynamicProgramming,mean_weight,memory_mb,0.01213816555607301
DynamicProgramming,mean_weight,solution_value,-0.0009140596356783825
DynamicProgramming,mean_weight,optimal_value,-0.0009140596356783825
DynamicProgramming,mean_weight,nodes_generated,0.002268261777591234
DynamicProgramming,mean_weight,internal_nodes,0.005023502845674506
DynamicProgramming,mean_weight,max_depth,0.0005977262256595307
DynamicProgramming,mean_weight,mean_depth,-0.0011062455573762698
DynamicProgramming,mean_weight,median_depth,-0.0014122535576130825
DynamicProgramming,mean_weight,mean_queue_size,-0.01830913136950473
DynamicProgramming,mean_weight,final_queue_size,0.0012249020396794402
DynamicProgramming,mean_weight,mean_bound,-0.0009097284802333337
DynamicProgramming,mean_weight,bound_variance,-0.0006616693284083162
DynamicProgramming,mean_weight,min_bound,-0.0008691338704556887
DynamicProgramming,mean_weight,max_bound,-0.0009284087981588535
DynamicProgramming,mean_weight,mean_bound_gap,-0.022856305030309852
DynamicProgramming,mean_weight,bound_gap_variance,-0.02043513626298074
DynamicProgramming,mean_weight,pruned_by_bound,-0.05905059174167068
DynamicProgramming,mean_weight,pruned_by_cap,0.0012690680439920701
DynamicProgramming,mean_weight,left_branches,-0.0137862152121795
DynamicProgramming,mean_weight,right_branches,0.006076544608789357
DynamicProgramming,mean_weight,explored_children,0.002308566919693737
DynamicProgramming,mean_weight,skipped_children,0.010037745899975126
DynamicProgramming,mean_weight,skipped_infeasible,0.01617436565989448
DynamicProgramming,mean_weight,skipped_by_bound,0.002335655060786637
DynamicProgramming,mean_weight,improvement_count,-0.0038189109620494154
DynamicProgramming,mean_weight,sum_improvement_amount,-0.009696122019119928
DynamicProgramming,mean_weight,mean_improvement_amount,0.0334952776814632
DynamicProgramming,mean_weight,last_improvement_node,0.004024303147032438
DynamicProgramming,mean_weight,pruned_generated_ratio,-0.05240325991706877
DynamicProgramming,mean_weight,avg_branching_factor,-0.005818413657936501
DynamicProgramming,mean_weight,capacity_density,0.07763896058005129
DynamicProgramming,mean_weight,cells_allocated,0.01561372968112208
DynamicProgramming,mean_weight,total_evaluations,-0.005186668978619739
DynamicProgramming,mean_weight,include_count,-0.007603510681956228
DynamicProgramming,mean_weight,exclude_count,-0.0010728544015763913
DynamicProgramming,mean_weight,tie_count,-0.06079981327871835
DynamicProgramming,mean_weight,include_ratio,-0.02052267567456058
DynamicProgramming,mean_weight,nonzero_value_states,0.01389398984317715
DynamicProgramming,mean_weight,zero_value_states,0.12843890898898364
DynamicProgramming,mean_weight,fill_rate,-0.16295460614454255
DynamicProgramming,mean_weight,mean_cell_value,-0.002622242809098423
DynamicProgramming,mean_weight,cell_value_variance,0.0006840022469814865
DynamicProgramming,mean_weight,dp_sum_improvement_amount,0.0019925771124730094
DynamicProgramming,mean_weight,dp_mean_improvement_amount,0.035537355566281424
DynamicProgramming,mean_weight,updates_per_cell,-0.03972865313891734
DynamicProgramming,mean_weight,selected_count,-0.004416858931217207
DynamicProgramming,mean_weight,solution_density,-0.051158314366254544
DynamicProgramming,mean_weight,residual_capacity,0.06069639662685728
DynamicProgramming,mean_weight,capacity_utilization,-0.07393297745036827
DynamicProgramming,mean_weight,last_selected_position,-0.0014094291230110345
DynamicProgramming,mean_weight,first_skipped_position,-0.004140458814139403
DynamicProgramming,mean_weight,log_time_millis,-0.00618605327046812
DynamicProgramming,mean_weight,log_memory_mb,0.0015475247604594298
DynamicProgramming,mean_weight,AlmostEqualRatios,-0.012843655247160853
DynamicProgramming,mean_weight,InverseCorrelated,0.01816046233022384
DynamicProgramming,mean_weight,StronglyCorrelated,0.0029476296281427347
DynamicProgramming,mean_weight,WeaklyCorrelated,0.020398920620882048
DynamicProgramming,mean_weight,log_n,-0.007761736604608579
