instance_id,n,family,capacity_mode,total_weight,total_value,mean_weight,mean_value,median_weight,median_value,std_weight,std_value,min_weight,max_weight,min_value,max_value,weight_cv,value_cv,weight_skewness,value_skewness,weight_kurtosis,value_kurtosis,capacity,capacity_ratio,slack,average_fillable_items,pearson_corr,spearman_corr,kendall_corr,mean_ratio,median_ratio,std_ratio,ratio_entropy,unique_ratio_count,duplicate_ratio_fraction,unique_weights,unique_values,unique_pairs,duplicate_items,duplicate_pairs
7,20,Uncorrelated,scaled,11718,8142,585.9,407.1,526.5,328.0,305.21498980227034,248.12434382784772,157,982,47,892,0.5209335890122382,0.6094923700020823,0.026560550781005682,0.6258469832675894,-1.575351328495709,-0.8604576355620401,5859,0.5,5859,10.0,0.18638285312168773,0.1594584543003637,0.10052910052910052,0.9600831135696628,0.6450223486387647,0.8155673346644837,2.194474390789038,20,0.0,19,20,20,0,0
8,20,Uncorrelated,fixed,10178,7596,508.9,379.8,517.5,374.5,315.41954600182913,202.11249342878338,26,989,58,846,0.6198065356687544,0.5321550643201247,0.07757242586551544,0.5144208927679216,-1.38055639561729,-0.39625530966101596,1000,0.09825112988799371,9178,1.9650225977598743,-0.07889414559802344,-0.02857142857142857,-0.010526315789473684,1.8200517476886484,0.9340867187996694,3.129185104800132,1.465992299532178,20,0.0,20,20,20,0,0
8,20,Uncorrelated,scaled,10178,7596,508.9,379.8,517.5,374.5,315.41954600182913,202.11249342878338,26,989,58,846,0.6198065356687544,0.5321550643201247,0.07757242586551544,0.5144208927679216,-1.38055639561729,-0.39625530966101596,5089,0.5,5089,10.0,-0.07889414559802344,-0.02857142857142857,-0.010526315789473684,1.8200517476886484,0.9340867187996694,3.129185104800132,1.465992299532178,20,0.0,20,20,20,0,0
9,20,Uncorrelated,fixed,12241,9346,612.05,467.3,588.0,363.5,273.1701804736381,308.5730221519697,113,977,43,951,0.4463200399863379,0.6603317401069329,-0.22271767159274447,0.3442769622652962,-1.1117487425919361,-1.46638888362377,1000,0.0816926721673066,11241,1.633853443346132,0.2668335310781674,0.26100039453880286,0.18518518518518517,0.9837200837931485,0.7616563278109783,0.9347994471066962,2.0126926438092823,20,0.0,20,19,20,0,0
9,20,Uncorrelated,scaled,12241,9346,612.05,467.3,588.0,363.5,273.1701804736381,308.5730221519697,113,977,43,951,0.4463200399863379,0.6603317401069329,-0.22271767159274447,0.3442769622652962,-1.1117487425919361,-1.46638888362377,6120,0.49995915366391636,6121,9.999183073278328,0.2668335310781674,0.26100039453880286,0.18518518518518517,0.9837200837931485,0.7616563278109783,0.9347994471066962,2.0126926438092823,20,0.0,20,19,20,0,0
10,20,Uncorrelated,fixed,8673,11602,433.65,580.1,424.5,655.0,272.87419720449935,301.80273358602966,51,948,69,972,0.6292498494281088,0.5202598406930351,0.35770184951992523,-0.44749861345378167,-0.99219856475005,-1.1839324067709465,1000,0.11530035743110803,7673,2.306007148622161,0.26889813443983035,0.20601503759398496,0.1368421052631579,2.005267985961553,1.361859109311741,1.6802289868901525,2.233270374938051,20,0.0,20,20,20,0,0
10,20,Uncorrelated,scaled,8673,11602,433.65,580.1,424.5,655.0,272.87419720449935,301.80273358602966,51,948,69,972,0.6292498494281088,0.5202598406930351,0.35770184951992523,-0.44749861345378167,-0.99219856475005,-1.1839324067709465,4336,0.49994234982128444,4337,9.998846996425689,0.26889813443983035,0.20601503759398496,0.1368421052631579,2.005267985961553,1.361859109311741,1.6802289868901525,2.233270374938051,20,0.0,20,20,20,0,0
11,20,Uncorrelated,fixed,9936,11415,496.8,570.75,480.0,762.5,262.0855967045881,300.4426525977961,69,996,54,896,0.5275474973924882,0.5263997417394588,0.3617894660944512,-0.5210305103289601,-0.7679261668551542,-1.3460612374689234,1000,0.10064412238325282,8936,2.0128824476650564,-0.15978955619747995,-0.14135338345864662,-0.09473684210526316,1.9356705974992452,1.2029608404966572,2.519242540292197,1.7219049413578618,20,0.0,20,20,20,0,0
11,20,Uncorrelated,scaled,9936,11415,496.8,570.75,480.0,762.5,262.0855967045881,300.4426525977961,69,996,54,896,0.5275474973924882,0.5263997417394588,0.3617894660944512,-0.5210305103289601,-0.7679261668551542,-1.3460612374689234,4968,0.5,4968,10.0,-0.15978955619747995,-0.14135338345864662,-0.09473684210526316,1.9356705974992452,1.2029608404966572,2.519242540292197,1.7219049413578618,20,0.0,20,20,20,0,0
12,20,Uncorrelated,fixed,10699,9820,534.95,491,662.5,504.5,296.2913220126435,304.10179216834615,58,987,25,983,0.5538673184646107,0.6193519188764688,-0.06638944589259388,0.03469802220694924,-1.4966059181975258,-1.1991758915030428,1000,0.09346667912889055,9699,1.8693335825778108,0.15422841493829348,0.042873263656229864,0.026455026455026454,1.4636875595549141,0.8298469272517246,1.6161612788691289,2.094640938826062,20,0.0,20,19,20,0,0
12,20,Uncorrelated,scaled,10699,9820,534.95,491,662.5,504.5,296.2913220126435,304.10179216834615,58,987,25,983,0.5538673184646107,0.6193519188764688,-0.06638944589259388,0.03469802220694924,-1.4966059181975258,-1.1991758915030428,5349,0.49995326666043555,5350,9.99906533320871,0.15422841493829348,0.042873263656229864,0.026455026455026454,1.4636875595549141,0.8298469272517246,1.6161612788691289,2.094640938826062,20,0.0,20,19,20,0,0
13,20,Uncorrelated,fixed,10085,9173,504.25,458.65,506.0,398.5,267.2212332506532,287.9213911816904,73,988,41,963,0.5299379935560797,0.6277584022276037,0.15143391839149678,0.3191427771396235,-1.2482882707814003,-1.1173204930403,1000,0.0991571641051066,9085,1.983143282102132,0.06593738770403151,0.01804511278195489,-0.010526315789473684,1.445494092712846,1.06,1.6166634465600536,2.108169769053504,20,0.0,20,20,20,0,0
13,20,Uncorrelated,scaled,10085,9173,504.25,458.65,506.0,398.5,267.2212332506532,287.9213911816904,73,988,41,963,0.5299379935560797,0.6277584022276037,0.15143391839149678,0.3191427771396235,-1.2482882707814003,-1.1173204930403,5042,0.49995042141794743,5043,9.999008428358948,0.06593738770403151,0.01804511278195489,-0.010526315789473684,1.445494092712846,1.06,1.6166634465600536,2.108169769053504,20,0.0,20,20,20,0,0
14,20,Uncorrelated,fixed,8747,11359,437.35,567.95,407.0,576.0,298.28799422705566,268.1379262618401,30,846,193,983,0.6820349702230608,0.4721153732931421,-0.0026654055689957646,-0.03122024951082111,-1.5636612341953051,-1.5292917002302264,1000,0.11432491139819366,7747,2.286498227963873,-0.03177617711655723,-0.15639097744360902,-0.11578947368421053,4.183465651760238,1.3252539110882449,6.278039730246933,1.465992299532178,20,0.0,20,20,20,0,0
14,20,Uncorrelated,scaled,8747,11359,437.35,567.95,407.0,576.0,298.28799422705566,268.1379262618401,30,846,193,983,0.6820349702230608,0.4721153732931421,-0.0026654055689957646,-0.03122024951082111,-1.5636612341953051,-1.5292917002302264,4373,0.4999428375443009,4374,9.998856750886018,-0.03177617711655723,-0.15639097744360902,-0.11578947368421053,4.183465651760238,1.3252539110882449,6.278039730246933,1.465992299532178,20,0.0,20,20,20,0,0
15,20,Uncorrelated,fixed,10899,8594,544.95,429.7,486.0,399.0,264.0156198030715,267.92687435193955,52,924,8,975,0.4844767773246563,0.6235207687966944,-0.1949973505399143,0.30240931383749237,-1.1227179581970834,-1.0702317255772384,1000,0.09175153683824204,9899,1.8350307367648406,0.3731156233762227,0.3669172932330827,0.25263157894736843,1.4014431411784771,0.6944049262378981,2.682801975041673,1.237597168232557,20,0.0,20,20,20,0,0
15,20,Uncorrelated,scaled,10899,8594,544.95,429.7,486.0,399.0,264.0156198030715,267.92687435193955,52,924,8,975,0.4844767773246563,0.6235207687966944,-0.1949973505399143,0.30240931383749237,-1.1227179581970834,-1.0702317255772384,5449,0.49995412423158087,5450,9.999082484631616,0.3731156233762227,0.3669172932330827,0.25263157894736843,1.4014431411784771,0.6944049262378981,2.682801975041673,1.237597168232557,20,0.0,20,20,20,0,0
16,20,Uncorrelated,fixed,10725,10444,536.25,522.2,568.0,534.0,291.56866686940145,262.13481264418124,39,964,70,993,0.5437177936958535,0.5019816404522811,-0.05097528112427753,-0.04119879070507297,-1.397848560922471,-1.005868013962831,1000,0.09324009324009325,9725,1.8648018648018647,0.00041214022293328703,0.012030075187969926,0.0,1.8112595659033077,0.786450915229203,2.7883240077489004,1.2779914688584595,20,0.0,20,20,20,0,0
16,20,Uncorrelated,scaled,10725,10444,536.25,522.2,568.0,534.0,291.56866686940145,262.13481264418124,39,964,70,993,0.5437177936958535,0.5019816404522811,-0.05097528112427753,-0.04119879070507297,-1.397848560922471,-1.005868013962831,5362,0.49995337995337996,5363,9.9990675990676,0.00041214022293328703,0.012030075187969926,0.0,1.8112595659033077,0.786450915229203,2.7883240077489004,1.2779914688584595,20,0.0,20,20,20,0,0
17,20,Uncorrelated,fixed,10364,10669,518.2,533.45,490.5,563.0,326.6887815643506,293.4107146986967,37,960,66,995,0.6304299142500012,0.5500247721411504,-0.03708114907489728,-0.2711093464635832,-1.5014635430200722,-1.0388831307804083,1000,0.09648784253184099,9364,1.9297568506368197,-0.23518155334728189,-0.22255639097744362,-0.14736842105263157,2.8276734361853264,0.9637379267169452,3.896159077549711,1.7219049413578618,20,0.0,20,20,20,0,0
17,20,Uncorrelated,scaled,10364,10669,518.2,533.45,490.5,563.0,326.6887815643506,293.4107146986967,37,960,66,995,0.6304299142500012,0.5500247721411504,-0.03708114907489728,-0.2711093464635832,-1.5014635430200722,-1.0388831307804083,5182,0.5,5182,10.0,-0.23518155334728189,-0.22255639097744362,-0.14736842105263157,2.8276734361853264,0.9637379267169452,3.896159077549711,1.7219049413578618,20,0.0,20,20,20,0,0
18,20,Uncorrelated,fixed,10310,9133,515.5,456.65,554.5,446.5,318.0491314246904,292.9114669998428,18,981,34,973,0.6169721269150154,0.6414353815829252,-0.14014921152370818,0.22438717900870464,-1.2947310981261642,-1.160034103694112,1000,0.09699321047526673,9310,1.9398642095053347,-0.41425855029850156,-0.33320799648613736,-0.21693121693121692,4.275941538857953,0.7964631043256998,9.243816801490787,1.1637233479037756,20,0.0,20,19,20,0,0
18,20,Uncorrelated,scaled,10310,9133,515.5,456.65,554.5,446.5,318.0491314246904,292.9114669998428,18,981,34,973,0.6169721269150154,0.6414353815829252,-0.14014921152370818,0.22438717900870464,-1.2947310981261642,-1.160034103694112,5155,0.5,5155,10.0,-0.41425855029850156,-0.33320799648613736,-0.21693121693121692,4.275941538857953,0.7964631043256998,9.243816801490787,1.1637233479037756,20,0.0,20,19,20,0,0
19,20,Uncorrelated,fixed,11468,11285,573.4,564.25,549.5,621.0,265.08609922061174,264.2682112929968,141,963,39,975,0.4623057189058454,0.46835305501638774,-0.2425830718885687,-0.4919927989927883,-1.2884663269589198,-0.6306784026753989,1000,0.08719916288803628,10468,1.7439832577607255,0.34958046193639475,0.20601503759398496,0.17894736842105263,1.2619547324994338,0.9609774361801153,1.0937531259734192,2.042316124449607,20,0.0,20,20,20,0,0
19,20,Uncorrelated,scaled,11468,11285,573.4,564.25,549.5,621.0,265.08609922061174,264.2682112929968,141,963,39,975,0.4623057189058454,0.46835305501638774,-0.2425830718885687,-0.4919927989927883,-1.2884663269589198,-0.6306784026753989,5734,0.5,5734,10.0,0.34958046193639475,0.20601503759398496,0.17894736842105263,1.2619547324994338,0.9609774361801153,1.0937531259734192,2.042316124449607,20,0.0,20,20,20,0,0
20,20,Uncorrelated,fixed,10160,12185,508,609.25,527.0,621.0,300.63998403406026,262.3163881651316,40,885,172,993,0.591810992193032,0.4305562382685788,-0.16110748117874654,-0.07543192859267807,-1.6080177452280504,-1.2585542560996492,1000,0.0984251968503937,9160,1.968503937007874,0.41173154087424596,0.3775855851829367,0.2804232804232804,2.269905685834735,1.2871114975005433,3.013698849100804,1.5183171139086329,20,0.0,20,19,20,0,0
20,20,Uncorrelated,scaled,10160,12185,508,609.25,527.0,621.0,300.63998403406026,262.3163881651316,40,885,172,993,0.591810992193032,0.4305562382685788,-0.16110748117874654,-0.07543192859267807,-1.6080177452280504,-1.2585542560996492,5080,0.5,5080,10.0,0.41173154087424596,0.3775855851829367,0.2804232804232804,2.269905685834735,1.2871114975005433,3.013698849100804,1.5183171139086329,20,0.0,20,19,20,0,0
21,20,Uncorrelated,fixed,8770,6781,438.5,339.05,444.0,299.5,293.16096261269166,215.2051288886954,4,989,1,772,0.6685540766538008,0.6347297710918608,0.17954633529670824,0.34044403280017627,-1.102196297694337,-0.8225333414027918,1000,0.11402508551881414,7770,2.280501710376283,0.27674823577570545,0.2798044575459212,0.18518518518518517,9.943924200974413,0.6408599373406847,37.23633164488665,0.39439769144744274,20,0.0,19,20,20,0,0
21,20,Uncorrelated,scaled,8770,6781,438.5,339.05,444.0,299.5,293.16096261269166,215.2051288886954,4,989,1,772,0.6685540766538008,0.6347297710918608,0.17954633529670824,0.34044403280017627,-1.102196297694337,-0.8225333414027918,4385,0.5,4385,10.0,0.27674823577570545,0.2798044575459212,0.18518518518518517,9.943924200974413,0.6408599373406847,37.23633164488665,0.39439769144744274,20,0.0,19,20,20,0,0
22,20,Uncorrelated,fixed,7559,11202,377.95,560.1,262.0,646.5,304.776881505143,304.459997372397,61,978,99,965,0.8063947122771347,0.5435814986116712,0.8484768005542734,-0.31329266915820353,-0.698483629569687,-1.3764476705659643,1000,0.13229263130043656,6559,2.6458526260087316,0.38246577339871507,0.4421052631578947,0.2736842105263158,2.756994020225232,1.987671294626758,2.9522824886595957,1.898775413048664,20,0.0,20,20,20,0,0
22,20,Uncorrelated,scaled,7559,11202,377.95,560.1,262.0,646.5,304.776881505143,304.459997372397,61,978,99,965,0.8063947122771347,0.5435814986116712,0.8484768005542734,-0.31329266915820353,-0.698483629569687,-1.3764476705659643,3779,0.4999338536843498,3780,9.998677073686997,0.38246577339871507,0.4421052631578947,0.2736842105263158,2.756994020225232,1.987671294626758,2.9522824886595957,1.898775413048664,20,0.0,20,20,20,0,0
23,20,Uncorrelated,fixed,11104,10016,555.2,500.8,583.5,518.5,277.385580014535,316.5439306004776,8,941,18,961,0.49961379685615087,0.6320765387389728,-0.29539671395470346,-0.02002109039383156,-0.9350075934434408,-1.3756609645040463,1000,0.09005763688760807,10104,1.8011527377521612,-0.528604943492318,-0.48721804511278194,-0.3368421052631579,7.278262781691541,0.7114583333333333,25.719129592138213,0.39439769144744274,20,0.0,20,20,20,0,0
23,20,Uncorrelated,scaled,11104,10016,555.2,500.8,583.5,518.5,277.385580014535,316.5439306004776,8,941,18,961,0.49961379685615087,0.6320765387389728,-0.29539671395470346,-0.02002109039383156,-0.9350075934434408,-1.3756609645040463,5552,0.5,5552,10.0,-0.528604943492318,-0.48721804511278194,-0.3368421052631579,7.278262781691541,0.7114583333333333,25.719129592138213,0.39439769144744274,20,0.0,20,20,20,0,0
24,20,Uncorrelated,fixed,5854,7209,292.7,360.45,245.0,294.5,233.5438074537623,224.35295295582807,6,837,56,806,0.7978947982704554,0.6224246163291111,0.7280272263173856,0.45409539834255497,-0.36921314316036913,-0.9633882966285929,1000,0.1708233686368295,4854,3.4164673727365904,0.46552068764392673,0.4616541353383459,0.35789473684210527,3.878227325648423,1.492669172932331,8.089830125334638,1.0097627067113208,20,0.0,20,20,20,0,0
24,20,Uncorrelated,scaled,5854,7209,292.7,360.45,245.0,294.5,233.5438074537623,224.35295295582807,6,837,56,806,0.7978947982704554,0.6224246163291111,0.7280272263173856,0.45409539834255497,-0.36921314316036913,-0.9633882966285929,2927,0.5,2927,10.0,0.46552068764392673,0.4616541353383459,0.35789473684210527,3.878227325648423,1.492669172932331,8.089830125334638,1.0097627067113208,20,0.0,20,20,20,0,0
25,20,Uncorrelated,fixed,8897,10707,444.85,535.35,431.0,499.5,307.3335769160278,268.24602047374344,17,988,133,999,0.6908701290682877,0.5010666301928522,0.28619577034289384,0.29813427726920855,-1.0933929879499955,-1.0293433292749556,1000,0.11239743733842869,7897,2.2479487467685737,-0.1670230346857022,-0.19849624060150375,-0.1368421052631579,5.328602737720456,1.2234118155975775,12.149524148494733,0.8953799046713388,20,0.0,20,20,20,0,0
25,20,Uncorrelated,scaled,8897,10707,444.85,535.35,431.0,499.5,307.3335769160278,268.24602047374344,17,988,133,999,0.6908701290682877,0.5010666301928522,0.28619577034289384,0.29813427726920855,-1.0933929879499955,-1.0293433292749556,4448,0.4999438012813308,4449,9.998876025626615,-0.1670230346857022,-0.19849624060150375,-0.1368421052631579,5.328602737720456,1.2234118155975775,12.149524148494733,0.8953799046713388,20,0.0,20,20,20,0,0
26,20,Uncorrelated,fixed,9487,7856,474.35,392.8,482.5,329.5,281.96458554222727,240.48505151048371,41,973,7,837,0.5944230748228676,0.612232819527708,-0.04524151479198912,0.4676287890150584,-0.9953926435086284,-0.7531635880416023,1000,0.10540739959945188,8487,2.1081479919890374,0.031096060494950246,-0.039097744360902256,0.0,2.037819873515026,0.904789378513583,3.0406396688479855,1.6525902233018672,20,0.0,20,20,20,0,0
26,20,Uncorrelated,scaled,9487,7856,474.35,392.8,482.5,329.5,281.96458554222727,240.48505151048371,41,973,7,837,0.5944230748228676,0.612232819527708,-0.04524151479198912,0.4676287890150584,-0.9953926435086284,-0.7531635880416023,4743,0.4999472963002003,4744,9.998945926004005,0.031096060494950246,-0.039097744360902256,0.0,2.037819873515026,0.904789378513583,3.0406396688479855,1.6525902233018672,20,0.0,20,20,20,0,0
27,20,Uncorrelated,fixed,11141,11612,557.05,580.6,591.5,628.5,227.60348745131301,274.3571395098003,30,962,8,986,0.4085871779038022,0.4725407156558737,-0.5098306747931466,-0.30282420124598775,-0.3075801721609266,-0.9392951861970458,1000,0.08975854950184005,10141,1.7951709900368011,-0.1739065145382314,-0.19699248120300752,-0.1368421052631579,2.4178611429611356,1.0293717186545712,5.567019492979817,0.8711332705993318,20,0.0,20,20,20,0,0
27,20,Uncorrelated,scaled,11141,11612,557.05,580.6,591.5,628.5,227.60348745131301,274.3571395098003,30,962,8,986,0.4085871779038022,0.4725407156558737,-0.5098306747931466,-0.30282420124598775,-0.3075801721609266,-0.9392951861970458,5570,0.49995512072524906,5571,9.999102414504982,-0.1739065145382314,-0.19699248120300752,-0.1368421052631579,2.4178611429611356,1.0293717186545712,5.567019492979817,0.8711332705993318,20,0.0,20,20,20,0,0
28,20,Uncorrelated,fixed,9941,8856,497.05,442.8,453.5,454.0,287.78541919284237,289.3949895903521,6,945,6,986,0.578986860864787,0.6535568870604158,-0.031104394143235584,0.03600897879893685,-1.2230208197730346,-1.0672111366951345,1000,0.10059350165979278,8941,2.0118700331958554,-0.10763384045708058,-0.022564875608542034,-0.015873015873015872,9.480478228780049,0.9551818198803022,35.557816452909165,0.1985152433458726,20,0.0,20,19,20,0,0
28,20,Uncorrelated,scaled,9941,8856,497.05,442.8,453.5,454.0,287.78541919284237,289.3949895903521,6,945,6,986,0.578986860864787,0.6535568870604158,-0.031104394143235584,0.03600897879893685,-1.2230208197730346,-1.0672111366951345,4970,0.4999497032491701,4971,9.998994064983401,-0.10763384045708058,-0.022564875608542034,-0.015873015873015872,9.480478228780049,0.9551818198803022,35.557816452909165,0.1985152433458726,20,0.0,20,19,20,0,0
29,20,Uncorrelated,fixed,8906,10891,445.3,544.55,355.0,638.0,274.364921227186,314.36578614728415,8,995,86,962,0.6161350128614103,0.5772946215173707,0.57186493333733,-0.1580297660804759,-0.5502621452137948,-1.6205566693212707,1000,0.11228385358185493,7906,2.2456770716370986,0.1590653312234045,0.23476304614236657,0.13829787234042554,4.992623690961288,1.090214631894761,15.058053671725279,0.5181862130502128,20,0.0,20,18,20,0,0
29,20,Uncorrelated,scaled,8906,10891,445.3,544.55,355.0,638.0,274.364921227186,314.36578614728415,8,995,86,962,0.6161350128614103,0.5772946215173707,0.57186493333733,-0.1580297660804759,-0.5502621452137948,-1.6205566693212707,4453,0.5,4453,10.0,0.1590653312234045,0.23476304614236657,0.13829787234042554,4.992623690961288,1.090214631894761,15.058053671725279,0.5181862130502128,20,0.0,20,18,20,0,0
30,20,Uncorrelated,fixed,9456,9186,472.8,459.3,487.0,390.5,303.3784105700338,284.76500838410607,11,996,11,942,0.6416633049281595,0.6199978410278817,0.11167240493946765,0.24049247226101225,-1.1619764494701859,-0.956619701323238,1000,0.10575296108291032,8456,2.1150592216582065,-0.05380780524353614,-0.06917293233082707,-0.021052631578947368,3.1520306980100603,1.2401205404450724,5.958383765041423,1.2348391579906925,20,0.0,20,20,20,0,0
30,20,Uncorrelated,scaled,9456,9186,472.8,459.3,487.0,390.5,303.3784105700338,284.76500838410607,11,996,11,942,0.6416633049281595,0.6199978410278817,0.11167240493946765,0.24049247226101225,-1.1619764494701859,-0.956619701323238,4728,0.5,4728,10.0,-0.05380780524353614,-0.06917293233082707,-0.021052631578947368,3.1520306980100603,1.2401205404450724,5.958383765041423,1.2348391579906925,20,0.0,20,20,20,0,0
